"county_fips","State","County_Name","Population_2010","RUCC_2013","Description","fips_code","name","lng","lat","lat_rounded","lng_rounded","code","address","city","state","zip","square_footage","year_opened","county_name","description","placenames","oc_formatted","oc_lat","oc_lng","lat_rounded_fc","lng_rounded_fc","group"
53071,"WA","Walla Walla County",58781,3,"Metro - Counties in metro areas of fewer than 250,000 population",53071,"Walla Walla",-118.4785331,46.22968278,46.235,-118.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
53073,"WA","Whatcom County",201140,3,"Metro - Counties in metro areas of fewer than 250,000 population",53073,"Whatcom",-121.7209525,48.82595321,48.825,-121.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
53077,"WA","Yakima County",243231,3,"Metro - Counties in metro areas of fewer than 250,000 population",53077,"Yakima",-120.7387387,46.45687521,46.455,-120.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54005,"WV","Boone County",24629,3,"Metro - Counties in metro areas of fewer than 250,000 population",54005,"Boone",-81.71114668,38.02264875,38.025,-81.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54009,"WV","Brooke County",24069,3,"Metro - Counties in metro areas of fewer than 250,000 population",54009,"Brooke",-80.57654665,40.27385743,40.275,-80.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54015,"WV","Clay County",9386,3,"Metro - Counties in metro areas of fewer than 250,000 population",54015,"Clay",-81.07502287,38.46270857,38.465,-81.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54019,"WV","Fayette County",46039,3,"Metro - Counties in metro areas of fewer than 250,000 population",54019,"Fayette",-81.08105939,38.02876546,38.035,-81.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54027,"WV","Hampshire County",23964,3,"Metro - Counties in metro areas of fewer than 250,000 population",54027,"Hampshire",-78.61389875,39.31712105,39.315,-78.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54029,"WV","Hancock County",30676,3,"Metro - Counties in metro areas of fewer than 250,000 population",54029,"Hancock",-80.57390126,40.52189394,40.525,-80.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54039,"WV","Kanawha County",193063,3,"Metro - Counties in metro areas of fewer than 250,000 population",54039,"Kanawha",-81.52827161,38.33643035,38.335,-81.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54051,"WV","Marshall County",33107,3,"Metro - Counties in metro areas of fewer than 250,000 population",54051,"Marshall",-80.66340417,39.86038842,39.865,-80.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54057,"WV","Mineral County",28212,3,"Metro - Counties in metro areas of fewer than 250,000 population",54057,"Mineral",-78.94327353,39.41464251,39.415,-78.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54061,"WV","Monongalia County",96189,3,"Metro - Counties in metro areas of fewer than 250,000 population",54061,"Monongalia",-80.04558938,39.63024065,39.635,-80.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54069,"WV","Ohio County",44443,3,"Metro - Counties in metro areas of fewer than 250,000 population",54069,"Ohio",-80.61888538,40.09682683,40.095,-80.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54077,"WV","Preston County",33520,3,"Metro - Counties in metro areas of fewer than 250,000 population",54077,"Preston",-79.6682145,39.46929522,39.475,-79.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54081,"WV","Raleigh County",78859,3,"Metro - Counties in metro areas of fewer than 250,000 population",54081,"Raleigh",-81.24873953,37.77126746,37.775,-81.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54105,"WV","Wirt County",5717,3,"Metro - Counties in metro areas of fewer than 250,000 population",54105,"Wirt",-81.37885705,39.02235059,39.025,-81.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
54107,"WV","Wood County",86956,3,"Metro - Counties in metro areas of fewer than 250,000 population",54107,"Wood",-81.51490057,39.21127634,39.215,-81.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55015,"WI","Calumet County",48971,3,"Metro - Counties in metro areas of fewer than 250,000 population",55015,"Calumet",-88.21780273,44.0816316,44.085,-88.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55017,"WI","Chippewa County",62415,3,"Metro - Counties in metro areas of fewer than 250,000 population",55017,"Chippewa",-91.28017125,45.06921882,45.075,-91.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55035,"WI","Eau Claire County",98736,3,"Metro - Counties in metro areas of fewer than 250,000 population",55035,"Eau Claire",-91.28609183,44.726614,44.725,-91.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55039,"WI","Fond du Lac County",101633,3,"Metro - Counties in metro areas of fewer than 250,000 population",55039,"Fond du Lac",-88.48885325,43.75354908,43.755,-88.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55063,"WI","La Crosse County",114638,3,"Metro - Counties in metro areas of fewer than 250,000 population",55063,"La Crosse",-91.11543876,43.9066398,43.905,-91.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55073,"WI","Marathon County",134063,3,"Metro - Counties in metro areas of fewer than 250,000 population",55073,"Marathon",-89.75863384,44.89792533,44.905,-89.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55087,"WI","Outagamie County",176695,3,"Metro - Counties in metro areas of fewer than 250,000 population",55087,"Outagamie",-88.46565023,44.41578887,44.415,-88.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55101,"WI","Racine County",195408,3,"Metro - Counties in metro areas of fewer than 250,000 population",55101,"Racine",-88.06111861,42.74731284,42.745,-88.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55117,"WI","Sheboygan County",115507,3,"Metro - Counties in metro areas of fewer than 250,000 population",55117,"Sheboygan",-87.94566398,43.72108736,43.725,-87.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
55139,"WI","Winnebago County",166994,3,"Metro - Counties in metro areas of fewer than 250,000 population",55139,"Winnebago",-88.64477096,44.06886922,44.075,-88.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
56021,"WY","Laramie County",91738,3,"Metro - Counties in metro areas of fewer than 250,000 population",56021,"Laramie",-104.6892193,41.30709358,41.305,-104.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
56025,"WY","Natrona County",75450,3,"Metro - Counties in metro areas of fewer than 250,000 population",56025,"Natrona",-106.7988764,42.96194049,42.965,-106.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72013,"PR","Arecibo Municipio",96440,3,"Metro - Counties in metro areas of fewer than 250,000 population",72013,"Arecibo",-66.6740025,18.40653954,18.405,-66.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72015,"PR","Arroyo Municipio",19575,3,"Metro - Counties in metro areas of fewer than 250,000 population",72015,"Arroyo",-66.05744329,17.9984593,18.005,-66.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72023,"PR","Cabo Rojo Municipio",50917,3,"Metro - Counties in metro areas of fewer than 250,000 population",72023,"Cabo Rojo",-67.15457364,18.03901469,18.045,-67.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72027,"PR","Camuy Municipio",35159,3,"Metro - Counties in metro areas of fewer than 250,000 population",72027,"Camuy",-66.86018176,18.41919751,18.425,-66.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72057,"PR","Guayama Municipio",45362,3,"Metro - Counties in metro areas of fewer than 250,000 population",72057,"Guayama",-66.13696252,18.00377727,18.005,-66.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72065,"PR","Hatillo Municipio",41953,3,"Metro - Counties in metro areas of fewer than 250,000 population",72065,"Hatillo",-66.79574437,18.40992471,18.415,-66.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72067,"PR","Hormigueros Municipio",17250,3,"Metro - Counties in metro areas of fewer than 250,000 population",72067,"Hormigueros",-67.11577339,18.13495788,18.135,-67.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72079,"PR","Lajas Municipio",25753,3,"Metro - Counties in metro areas of fewer than 250,000 population",72079,"Lajas",-67.03992341,18.01204007,18.015,-67.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72097,"PR","Mayaguez Municipio",89080,3,"Metro - Counties in metro areas of fewer than 250,000 population",72097,"Mayagez",-67.33290558,18.18018788,18.185,-67.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72109,"PR","Patillas Municipio",19277,3,"Metro - Counties in metro areas of fewer than 250,000 population",72109,"Patillas",-66.01187172,18.03150854,18.035,-66.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72115,"PR","Quebradillas Municipio",25919,3,"Metro - Counties in metro areas of fewer than 250,000 population",72115,"Quebradillas",-66.92632992,18.44045509,18.445,-66.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72121,"PR","Sabana Grande Municipio",25265,3,"Metro - Counties in metro areas of fewer than 250,000 population",72121,"Sabana Grande",-66.94446564,18.08307024,18.085,-66.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
72125,"PR","San German Municipio",35527,3,"Metro - Counties in metro areas of fewer than 250,000 population",72125,"San Germn",-67.03910309,18.11192588,18.115,-67.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
13157,"GA","Jackson County",60485,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",13157,"Jackson",-83.56602206,34.1338612,34.135,-83.565,"MGE1/MGE7","650 Broadway Ave","Braselton","Georgia","30517-3002",613000,2016,"Jackson","Large Sortable : Household decor items, sporting equipment and gardening tools","650 Broadway Ave, Braselton, Georgia, 30517-3002","650 Broadway Avenue, Braselton, GA 30517, United States of America",34.1064981,-83.7719226,34.105,-83.765,"treatment"
13157,"GA","Jackson County",60485,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",13157,"Jackson",-83.56602206,34.1338612,34.135,-83.565,"MGE3","808 Hog Mountain Road Building F","Jefferson","Georgia","30549",822300,2017,"Jackson","Large Sortable/Non-Sortable","808 Hog Mountain Road Building F, Jefferson, Georgia, 30549","808 Hog Mountain Road, Jefferson, GA 30549, United States of America",34.1769054,-83.6029471,34.175,-83.605,"treatment"
1031,"AL","Coffee County",49948,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",1031,"Coffee",-85.98828821,31.40188396,31.405,-85.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
1043,"AL","Cullman County",80406,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",1043,"Cullman",-86.86718877,34.13183982,34.135,-86.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
1045,"AL","Dale County",50251,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",1045,"Dale",-85.611081,31.43204363,31.435,-85.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
1047,"AL","Dallas County",43820,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",1047,"Dallas",-87.10649231,32.32606741,32.325,-87.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
1095,"AL","Marshall County",93019,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",1095,"Marshall",-86.30615623,34.36690867,34.365,-86.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
1121,"AL","Talladega County",82291,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",1121,"Talladega",-86.16587666,33.37992421,33.385,-86.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
4007,"AZ","Gila County",53597,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",4007,"Gila",-110.8119677,33.79996932,33.795,-110.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
4017,"AZ","Navajo County",107449,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",4017,"Navajo",-110.3213121,35.39960537,35.405,-110.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
4023,"AZ","Santa Cruz County",47420,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",4023,"Santa Cruz",-110.8466869,31.52598116,31.525,-110.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
5055,"AR","Greene County",42090,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",5055,"Greene",-90.55895377,36.11773282,36.115,-90.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
5093,"AR","Mississippi County",46480,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",5093,"Mississippi",-90.05430077,35.76420127,35.765,-90.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
5145,"AR","White County",77076,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",5145,"White",-91.74548804,35.25612459,35.255,-91.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
6033,"CA","Lake County",64665,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",6033,"Lake",-122.7532352,39.0996887,39.105,-122.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
6045,"CA","Mendocino County",87841,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",6045,"Mendocino",-123.3914743,39.44027921,39.445,-123.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
6057,"CA","Nevada County",98764,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",6057,"Nevada",-120.7682923,39.30150048,39.295,-120.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
6103,"CA","Tehama County",63463,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",6103,"Tehama",-122.2338547,40.12559985,40.125,-122.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
6109,"CA","Tuolumne County",55365,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",6109,"Tuolumne",-119.9551317,38.02748982,38.025,-119.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
8043,"CO","Fremont County",46824,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",8043,"Fremont",-105.4399703,38.47306423,38.475,-105.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
8067,"CO","La Plata County",51334,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",8067,"La Plata",-107.843327,37.28655123,37.285,-107.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
8085,"CO","Montrose County",41276,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",8085,"Montrose",-108.2688129,38.4024194,38.405,-108.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
9005,"CT","Litchfield County",189927,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",9005,"Litchfield",-73.24526767,41.79242134,41.795,-73.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
12023,"FL","Columbia County",67531,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",12023,"Columbia",-82.62162029,30.22445638,30.225,-82.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
12051,"FL","Hendry County",39140,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",12051,"Hendry",-81.16511547,26.55374425,26.555,-81.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
12087,"FL","Monroe County",73090,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",12087,"Monroe",-81.12021765,25.27277607,25.275,-81.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
12093,"FL","Okeechobee County",39996,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",12093,"Okeechobee",-80.88873614,27.3866315,27.385,-80.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
12107,"FL","Putnam County",74364,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",12107,"Putnam",-81.7442726,29.60884076,29.615,-81.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
13009,"GA","Baldwin County",45720,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",13009,"Baldwin",-83.24970322,33.06940962,33.075,-83.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
13031,"GA","Bulloch County",70217,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",13031,"Bulloch",-81.74304725,32.39689006,32.395,-81.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
13039,"GA","Camden County",50513,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",13039,"Camden",-81.67060271,30.93041791,30.935,-81.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
13129,"GA","Gordon County",55186,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",13129,"Gordon",-84.87632767,34.50374908,34.505,-84.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
13233,"GA","Polk County",41475,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",13233,"Polk",-85.18805562,34.00190077,34.005,-85.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
13275,"GA","Thomas County",44720,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",13275,"Thomas",-83.91853341,30.86359281,30.865,-83.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
13285,"GA","Troup County",67044,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",13285,"Troup",-85.02873581,33.03346388,33.035,-85.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
16011,"ID","Bingham County",45607,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",16011,"Bingham",-112.3976535,43.21643996,43.215,-112.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
16057,"ID","Latah County",37244,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",16057,"Latah",-116.7117113,46.81645625,46.815,-116.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
16065,"ID","Madison County",37536,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",16065,"Madison",-111.6592182,43.78411982,43.785,-111.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
17055,"IL","Franklin County",39561,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",17055,"Franklin",-88.9239703,37.99202257,37.995,-88.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
17095,"IL","Knox County",52919,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",17095,"Knox",-90.2133034,40.93148779,40.935,-90.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
17099,"IL","La Salle County",113924,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",17099,"LaSalle",-88.88623869,41.34406943,41.345,-88.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
17105,"IL","Livingston County",38950,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",17105,"Livingston",-88.55786997,40.89167342,40.895,-88.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
17121,"IL","Marion County",39437,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",17121,"Marion",-88.91900564,38.64962591,38.655,-88.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
17137,"IL","Morgan County",35547,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",17137,"Morgan",-90.20121837,39.71580417,39.715,-90.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
17141,"IL","Ogle County",53497,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",17141,"Ogle",-89.32021067,42.04257451,42.045,-89.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
17177,"IL","Stephenson County",47711,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",17177,"Stephenson",-89.66268151,42.35166558,42.355,-89.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
17195,"IL","Whiteside County",58498,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",17195,"Whiteside",-89.91362191,41.75598396,41.755,-89.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
18017,"IN","Cass County",38966,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",18017,"Cass",-86.34620721,40.76165964,40.765,-86.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
18033,"IN","DeKalb County",42223,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",18033,"DeKalb",-84.99898798,41.39806132,41.405,-84.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
18053,"IN","Grant County",70061,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",18053,"Grant",-85.65468702,40.51587228,40.515,-85.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control"
